file ; preprocess ; preprocesstime ; abs ; abstime ; solver ; result ; solvetime
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; 120sdatabsacker ; 0:00.91  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; dataabs2acker ; 0:00.06  ; 120sz3 ; sat      ; 0:00.47 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; dataabs2c2 ; 0:00.18  ; 120sz3 ; timeout solver      ; 2:00.15 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; dataabs2c2acker ; 0:00.19  ; 120sz3 ; sat      ; 0:02.96 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjava2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:01.46  ; 120sz3 ; sat      ; 0:00.74 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.48  ; 120sz3 ; sat      ; 0:00.77 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:01.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; dataabs2 ; 0:00.06  ; 120sz3 ; sat      ; 0:00.83 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; dataabs2acker ; 0:00.05  ; 120sz3 ; sat      ; 0:00.55 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; dataabs2c2 ; 0:00.15  ; 120sz3 ; timeout solver      ; 2:00.28 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; dataabs2c2acker ; 0:00.30  ; 120sz3 ; sat      ; 0:01.84 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:01.22  ; 120sz3 ; sat      ; 0:00.73 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:01.51  ; 120sz3 ; sat      ; 0:00.56 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.09 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; dataabs2 ; 0:00.05  ; 120sz3 ; sat      ; 0:00.81 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; dataabs2acker ; 0:00.07  ; 120sz3 ; sat      ; 0:00.76 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; dataabs2c2 ; 0:00.18  ; 120sz3 ; timeout solver      ; 2:00.22 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; dataabs2c2acker ; 0:00.30  ; 120sz3 ; sat      ; 0:02.43 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:01.31  ; 120sz3 ; sat      ; 0:00.66 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:01.40  ; 120sz3 ; sat      ; 0:00.54 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.10 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; dataabs2 ; 0:00.04  ; 120sz3 ; sat      ; 0:01.48 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; dataabs2acker ; 0:00.05  ; 120sz3 ; sat      ; 0:00.75 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; dataabs2c2 ; 0:00.16  ; 120sz3 ; timeout solver      ; 2:00.19 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; dataabs2c2acker ; 0:00.20  ; 120sz3 ; sat      ; 0:01.07 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:01.16  ; 120sz3 ; sat      ; 0:00.89 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:01.40  ; 120sz3 ; sat      ; 0:01.14 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:01.67 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2 ; 0:00.04  ; 120sz3 ; sat      ; 0:01.17 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2acker ; 0:00.07  ; 120sz3 ; sat      ; 0:00.78 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2c2 ; 0:00.18  ; 120sz3 ; timeout solver      ; 2:00.18 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2c2acker ; 0:00.13  ; 120sz3 ; sat      ; 0:02.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:01.16  ; 120sz3 ; sat      ; 0:01.03 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:01.44  ; 120sz3 ; sat      ; 0:00.61 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:01.25 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2 ; 0:00.05  ; 120sz3 ; sat      ; 0:01.85 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2acker ; 0:00.07  ; 120sz3 ; sat      ; 0:00.51 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2 ; 0:00.19  ; 120sz3 ; timeout solver      ; 2:00.13 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2acker ; 0:00.28  ; 120sz3 ; sat      ; 0:01.14 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:01.29  ; 120sz3 ; sat      ; 0:00.81 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:01.53  ; 120sz3 ; sat      ; 0:00.74 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 120sz3 ; sat      ; 0:01.41 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2 ; 0:00.04  ; 120sz3 ; sat      ; 0:01.69 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2acker ; 0:00.07  ; 120sz3 ; sat      ; 0:00.57 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2c2 ; 0:00.12  ; 120sz3 ; timeout solver      ; 2:00.13 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2c2acker ; 0:00.28  ; 120sz3 ; sat      ; 0:01.02 
ModifiedSAS16exp/Correct/esop2010_arrayfind ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; 120sdatabs ; 0:00.57  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; 120sdatabsacker ; 0:00.70  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.09 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; dataabs2 ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; dataabs2acker ; 0:00.04  ; 120sz3 ; sat      ; 0:00.40 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; dataabs2c2 ; 0:00.09  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; dataabs2c2acker ; 0:00.13  ; 120sz3 ; sat      ; 0:04.39 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava ; 0:00.01  ; noabs ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; 120sdatabs ; 0:00.59  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; 120sdatabsacker ; 0:00.64  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; dataabs2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.53 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; dataabs2c2 ; 0:00.14  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; dataabs2c2acker ; 0:00.20  ; 120sz3 ; sat      ; 0:01.93 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava1 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; 120sdatabs ; 0:00.80  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; 120sdatabsacker ; 0:00.76  ; 120sz3 ; timeout solver      ; 2:00.10 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; dataabs2 ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.06 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.75 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; dataabs2c2 ; 0:00.12  ; 120sz3 ; timeout solver      ; 2:00.07 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; dataabs2c2acker ; 0:00.12  ; 120sz3 ; sat      ; 0:01.93 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjava2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.05 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:00.73  ; 120sz3 ; sat      ; 0:00.59 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; 120sdatabsacker ; 0:01.00  ; 120sz3 ; sat      ; 0:00.48 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; sat      ; 0:01.38 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:00.80 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.56 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; dataabs2c2 ; 0:00.15  ; 120sz3 ; timeout solver      ; 2:00.25 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; dataabs2c2acker ; 0:00.23  ; 120sz3 ; sat      ; 0:01.56 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted ; 0:00.00  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabs ; 0:00.84  ; 120sz3 ; sat      ; 0:00.69 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; 120sdatabsacker ; 0:00.93  ; 120sz3 ; sat      ; 0:00.73 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; sat      ; 0:01.30 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:00.43 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; dataabs2acker ; 0:00.04  ; 120sz3 ; sat      ; 0:00.48 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; dataabs2c2 ; 0:00.10  ; 120sz3 ; timeout solver      ; 2:00.37 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; dataabs2c2acker ; 0:00.19  ; 120sz3 ; sat      ; 0:01.38 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted1 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabs ; 0:00.90  ; 120sz3 ; sat      ; 0:00.64 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; 120sdatabsacker ; 0:00.95  ; 120sz3 ; sat      ; 0:00.75 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:01.23 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; dataabs2 ; 0:00.04  ; 120sz3 ; sat      ; 0:00.38 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; dataabs2acker ; 0:00.04  ; 120sz3 ; sat      ; 0:00.65 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; dataabs2c2 ; 0:00.13  ; 120sz3 ; timeout solver      ; 2:00.48 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; dataabs2c2acker ; 0:00.14  ; 120sz3 ; sat      ; 0:00.64 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavahinted2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabs ; 0:00.79  ; 120sz3 ; sat      ; 0:00.73 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; 120sdatabsacker ; 0:00.98  ; 120sz3 ; sat      ; 0:00.58 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; 30svaphor ; 0:00.00  ; 120sz3 ; sat      ; 0:01.12 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:01.17 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2acker ; 0:00.04  ; 120sz3 ; sat      ; 0:00.30 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2c2 ; 0:00.10  ; 120sz3 ; timeout solver      ; 2:00.33 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; dataabs2c2acker ; 0:00.22  ; 120sz3 ; sat      ; 0:00.62 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted ; 0:00.02  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabs ; 0:00.88  ; 120sz3 ; sat      ; 0:00.95 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; 120sdatabsacker ; 0:00.64  ; 120sz3 ; sat      ; 0:00.53 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; 30svaphor ; 0:00.01  ; 120sz3 ; sat      ; 0:01.13 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2 ; 0:00.03  ; 120sz3 ; sat      ; 0:00.71 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2acker ; 0:00.03  ; 120sz3 ; sat      ; 0:00.60 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2 ; 0:00.14  ; 120sz3 ; timeout solver      ; 2:00.25 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; dataabs2c2acker ; 0:00.17  ; 120sz3 ; sat      ; 0:00.47 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted1 ; 0:00.02  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabs ; 0:00.90  ; 120sz3 ; sat      ; 0:00.97 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; 120sdatabsacker ; 0:00.87  ; 120sz3 ; sat      ; 0:00.66 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; 30svaphor ; 0:00.00  ; 120sz3 ; sat      ; 0:01.11 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2 ; 0:00.04  ; 120sz3 ; sat      ; 0:00.80 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2acker ; 0:00.04  ; 120sz3 ; sat      ; 0:00.43 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2c2 ; 0:00.12  ; 120sz3 ; timeout solver      ; 2:00.41 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; dataabs2c2acker ; 0:00.19  ; 120sz3 ; sat      ; 0:00.48 
ModifiedSAS16exp/Correct/esop2010_arrayfindnonnull ; 10scvjavaoldhinted2 ; 0:00.02  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; 120sdatabs ; 0:00.46  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; 120sdatabsacker ; 0:00.43  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; dataabs2 ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; dataabs2acker ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.05 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; dataabs2c2 ; 0:00.09  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; dataabs2c2acker ; 0:00.09  ; 120sz3 ; timeout solver      ; 2:00.88 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava ; 0:00.01  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; 120sdatabs ; 0:00.36  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; 120sdatabsacker ; 0:00.36  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; dataabs2 ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; dataabs2acker ; 0:00.03  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; dataabs2c2 ; 0:00.04  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; dataabs2c2acker ; 0:00.17  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava1 ; 0:00.00  ; noabs ; 0:00.01  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; 120sdatabs ; 0:00.35  ; 120sz3 ; timeout solver      ; 2:00.01 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; 120sdatabsacker ; 0:00.43  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; 30svaphor ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.04 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; dataabs2 ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.05 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; dataabs2acker ; 0:00.02  ; 120sz3 ; timeout solver      ; 2:00.03 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; dataabs2c2 ; 0:00.10  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; dataabs2c2acker ; 0:00.15  ; 120sz3 ; timeout solver      ; 2:00.05 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjava2 ; 0:00.00  ; noabs ; 0:00.00  ; 120sz3 ; timeout solver      ; 2:00.02 
ModifiedSAS16exp/Correct/esop2010_array_init2i ; 10scvjavahinted ; 0:00.00  ; 120sdatabs ; 0:00.68  ; 120sz3 ; timeout solver      ; 2:00.03 
